Gpr137c	Gpr137c
Gpr139	Gpr139
Gpr141	Gpr141
Gpr142	Gpr142
Gpr143	Gpr143
Gpr146	Gpr146
Gpr149	Gpr149
Gpr15	Gpr15
Gpr150	Gpr150
Gpr151	Gpr151
Gpr152	Gpr152
Gpr153	Gpr153
Gpr155	Gpr155
Gpr156	Gpr156
Gpr157	Gpr157
Gpr158	Gpr158
Gpr160	Gpr160
Gpr161	Gpr161
Gpr162	Gpr162
Gpr165	Gpr165
Gpr17	Gpr17
Gpr171	Gpr171
Gpr173	Gpr173
Gpr174	Gpr174
Gpr176	Gpr176
Gpr179	Gpr179
Gpr18	Gpr18
Gpr180	Gpr180
Gpr182	Gpr182
Gpr183	Gpr183
Gpr19	Gpr19
Gpr20	Gpr20
Gpr21	Gpr21
Gpr22	Gpr22
Gpr25	Gpr25
Gpr26	Gpr26
Gpr27	Gpr27
Gpr3	Gpr3
Gpr31b	Gpr31b
Gpr33	Gpr33
Gpr34	Gpr34
Gpr35	Gpr35
Gpr37	Gpr37
Gpr37l1	Gpr37l1
Gpr39	Gpr39
Gpr4	Gpr4
Gpr45	Gpr45
Gpr50	Gpr50
Gpr55	Gpr55
Gpr6	Gpr6
Gpr61	Gpr61
Gpr62	Gpr62
Gpr63	Gpr63
Gpr65	Gpr65
Gpr68	Gpr68
Gpr75	Gpr75
Gpr82	Gpr82
Gpr83	Gpr83
Gpr84	Gpr84
Gpr85	Gpr85
Gpr87	Gpr87
Gpr88	Gpr88
Gpr89	Gpr89
Gprasp1	Gprasp1
Gprasp2	Gprasp2
Gprc5a	Gprc5a
Gprc5b	Gprc5b
Gprc5c	Gprc5c
Gprc5d	Gprc5d
Gprc6a	Gprc6a
Gprin1	Gprin1
Gprin2	Gprin2
Gprin3	Gprin3
Gps1	Gps1
Gps2	Gps2
Gpsm1	Gpsm1
Gpsm2	Gpsm2
Gpsm3	Gpsm3
Gpt	Gpt
Gpt2	Gpt2
Gpx1	Gpx1
Gpx2	Gpx2
Gpx2-ps1	Gpx2-ps1
Gpx3	Gpx3
Gpx4	Gpx4
Gpx5	Gpx5
Gpx6	Gpx6
Gpx7	Gpx7
Gpx8	Gpx8
Gramd1a	Gramd1a
Gramd1b	Gramd1b
Gramd1c	Gramd1c
Gramd2	Gramd2
Gramd3	Gramd3
Gramd4	Gramd4
Grap	Grap
Grap2	Grap2
Grasp	Grasp
Grb10	Grb10
Grb14	Grb14
Grb2	Grb2
Grb7	Grb7
Grcc10	Grcc10
Greb1	Greb1
Greb1l	Greb1l
Grem1	Grem1
Grem2	Grem2
Grhl1	Grhl1
Grhl2	Grhl2
Grhl3	Grhl3
Grhpr	Grhpr
Gria1	Gria1
Gria2	Gria2
Gria3	Gria3
Gria4	Gria4
Grid1	Grid1
Grid2	Grid2
Grid2ip	Grid2ip
Grifin	Grifin
Grik1	Grik1
Grik2	Grik2
Grik3	Grik3
Grik4	Grik4
Grik5	Grik5
Grin1	Grin1
Grin2a	Grin2a
Grin2b	Grin2b
Grin2c	Grin2c
Grin2d	Grin2d
Grin3a	Grin3a
Grin3b	Grin3b
Grina	Grina
Grip1	Grip1
Grip2	Grip2
Gripap1	Gripap1
Grk1	Grk1
Grk4	Grk4
Grk5	Grk5
Grk6	Grk6
Grm1	Grm1
Grm2	Grm2
Grm3	Grm3
Grm4	Grm4
Grm5	Grm5
Grm6	Grm6
Grm7	Grm7
Grm8	Grm8
Grn	Grn
Grp	Grp
Grpel1	Grpel1
Grpel2	Grpel2
Grpr	Grpr
Grrp1	Grrp1
Grsf1	Grsf1
Grtp1	Grtp1
Grwd1	Grwd1
Grxcr1	Grxcr1
Grxcr2	Grxcr2
Gsap	Gsap
Gsc	Gsc
Gsc2	Gsc2
Gsdma	Gsdma
Gsdma2	Gsdma2
Gsdma3	Gsdma3
Gsdmc	Gsdmc
Gsdmc2	Gsdmc2
Gsdmc3	Gsdmc3
Gsdmc4	Gsdmc4
Gsdmcl-ps	Gsdmcl-ps
Gsdmcl1	Gsdmcl1
Gsdmcl2	Gsdmcl2
Gsdmd	Gsdmd
Gse1	Gse1
Gsg1	Gsg1
Gsg1l	Gsg1l
Gsg2	Gsg2
Gsk3a	Gsk3a
Gsk3b	Gsk3b
Gskip	Gskip
Gsn	Gsn
Gspt1	Gspt1
Gspt2	Gspt2
Gsr	Gsr
Gss	Gss
Gsta1	Gsta1
Gsta2	Gsta2
Gsta3	Gsta3
Gsta4	Gsta4
Gstcd	Gstcd
Gstk1	Gstk1
Gstm1	Gstm1
Gstm2	Gstm2
Gstm2-ps1	Gstm2-ps1
Gstm3	Gstm3
Gstm4	Gstm4
Gstm5	Gstm5
Gstm6	Gstm6
Gstm7	Gstm7
Gsto1	Gsto1
Gsto2	Gsto2
Gstp1	Gstp1
Gstp2	Gstp2
Gstt1	Gstt1
Gstt2	Gstt2
Gstt3	Gstt3
Gstt4	Gstt4
Gstz1	Gstz1
Gsx1	Gsx1
Gsx2	Gsx2
Gtdc1	Gtdc1
Gtf2a1	Gtf2a1
Gtf2a1l	Gtf2a1l
Gtf2a2	Gtf2a2
Gtf2b	Gtf2b
Gtf2e1	Gtf2e1
Gtf2e2	Gtf2e2
Gtf2f1	Gtf2f1
Gtf2f2	Gtf2f2
Gtf2h1	Gtf2h1
Gtf2h2	Gtf2h2
Gtf2h3	Gtf2h3
Gtf2h4	Gtf2h4
Gtf2h5	Gtf2h5
Gtf2i	Gtf2i
Gtf2ird1	Gtf2ird1
Gtf2ird2	Gtf2ird2
Gtf3a	Gtf3a
Gtf3c1	Gtf3c1
Gtf3c2	Gtf3c2
Gtf3c3	Gtf3c3
Gtf3c4	Gtf3c4
Gtf3c5	Gtf3c5
Gtf3c6	Gtf3c6
Gtpbp1	Gtpbp1
Gtpbp10	Gtpbp10
Gtpbp2	Gtpbp2
Gtpbp3	Gtpbp3
Gtpbp4	Gtpbp4
Gtpbp6	Gtpbp6
Gtpbp8	Gtpbp8
Gtse1	Gtse1
Gtsf1	Gtsf1
Gtsf1l	Gtsf1l
Guca1a	Guca1a
Guca1b	Guca1b
Guca2a	Guca2a
Guca2b	Guca2b
Gucd1	Gucd1
Gucy1a2	Gucy1a2
Gucy1a3	Gucy1a3
Gucy1b2	Gucy1b2
Gucy1b3	Gucy1b3
Gucy2c	Gucy2c
Gucy2d	Gucy2d
Gucy2e	Gucy2e
Gucy2f	Gucy2f
Gucy2g	Gucy2g
Guf1	Guf1
Guk1	Guk1
Gulo	Gulo
Gulp1	Gulp1
Gusb	Gusb
Gvin1	Gvin1
Gxylt1	Gxylt1
Gxylt2	Gxylt2
Gyg	Gyg
Gyk	Gyk
Gykl1	Gykl1
Gyltl1b	Gyltl1b
Gypa	Gypa
Gypc	Gypc
Gys1	Gys1
Gys2	Gys2
Gzf1	Gzf1
Gzma	Gzma
Gzmb	Gzmb
Gzmc	Gzmc
Gzmd	Gzmd
Gzme	Gzme
Gzmf	Gzmf
Gzmg	Gzmg
Gzmk	Gzmk
Gzmm	Gzmm
Gzmn	Gzmn
H13	H13
H1f0	H1f0
H1fnt	H1fnt
H1foo	H1foo
H1fx	H1fx
H2-Aa	H2-Aa
H2-Ab1	H2-Ab1
H2-Bl	H2-Bl
H2-D1	H2-D1
H2-DMa	H2-DMa
H2-DMb1	H2-DMb1
H2-DMb2	H2-DMb2
H2-Eb1	H2-Eb1
H2-Eb2	H2-Eb2
H2-K1	H2-K1
H2-Ke6	H2-Ke6
H2-M1	H2-M1
H2-M10.1	H2-M10.1
H2-M10.2	H2-M10.2
H2-M10.3	H2-M10.3
H2-M10.4	H2-M10.4
H2-M10.5	H2-M10.5
H2-M10.6	H2-M10.6
H2-M11	H2-M11
H2-M2	H2-M2
H2-M3	H2-M3
H2-M5	H2-M5
H2-M9	H2-M9
H2-Oa	H2-Oa
H2-Ob	H2-Ob
H2-Pb	H2-Pb
H2-Q1	H2-Q1
H2-Q10	H2-Q10
H2-Q2	H2-Q2
H2-Q4	H2-Q4
H2-Q5	H2-Q5
H2-Q6	H2-Q6
H2-Q7	H2-Q7
H2-T10	H2-T10
H2-T22	H2-T22
H2-T23	H2-T23
H2-T24	H2-T24
H2-T3	H2-T3
H2af-ps	H2af-ps
H2afb1	H2afb1
H2afb2	H2afb2
H2afb3	H2afb3
H2afj	H2afj
H2afv	H2afv
H2afx	H2afx
H2afy	H2afy
H2afy2	H2afy2
H2afy3	H2afy3
H2afz	H2afz
H2bfm	H2bfm
H3f3a	H3f3a
H3f3a-ps1	H3f3a-ps1
H3f3a-ps2	H3f3a-ps2
H3f3b	H3f3b
H3f3c	H3f3c
H60b	H60b
H60c	H60c
H6pd	H6pd
Haao	Haao
Habp2	Habp2
Habp4	Habp4
Hacd1	Hacd1
Hacd2	Hacd2
Hacd3	Hacd3
Hacd4	Hacd4
Hace1	Hace1
Hacl1	Hacl1
Hadh	Hadh
Hadha	Hadha
Hadhb	Hadhb
Hagh	Hagh
Haghl	Haghl
Hal	Hal
Hamp	Hamp
Hamp2	Hamp2
Hand1	Hand1
Hand2	Hand2
Hao1	Hao1
Hao2	Hao2
Hap1	Hap1
Hapln1	Hapln1
Hapln2	Hapln2
Hapln3	Hapln3
Hapln4	Hapln4
Harbi1	Harbi1
Hars	Hars
Hars2	Hars2
Has1	Has1
Has2	Has2
Has3	Has3
Hat1	Hat1
Haus1	Haus1
Haus2	Haus2
Haus3	Haus3
Haus4	Haus4
Haus5	Haus5
Haus6	Haus6
Haus7	Haus7
Haus8	Haus8
Havcr1	Havcr1
Havcr2	Havcr2
Hax1	Hax1
Hba-a1	Hba-a1
Hba-a2	Hba-a2
Hba-x	Hba-x
Hbb-bh1	Hbb-bh1
Hbb-bh2	Hbb-bh2
Hbb-bs	Hbb-bs
Hbb-bt	Hbb-bt
Hbb-y	Hbb-y
Hbegf	Hbegf
Hbp1	Hbp1
Hbq1a	Hbq1a
Hbq1b	Hbq1b
Hbs1l	Hbs1l
Hc	Hc
Hcar1	Hcar1
Hcar2	Hcar2
Hccs	Hccs
Hcfc1	Hcfc1
Hcfc1r1	Hcfc1r1
Hcfc2	Hcfc2
Hck	Hck
Hcls1	Hcls1
Hcn1	Hcn1
Hcn2	Hcn2
Hcn3	Hcn3
Hcn4	Hcn4
Hcrt	Hcrt
Hcrtr1	Hcrtr1
Hcrtr2	Hcrtr2
Hcst	Hcst
Hdac1	Hdac1
Hdac10	Hdac10
Hdac11	Hdac11
Hdac2	Hdac2
Hdac3	Hdac3
Hdac4	Hdac4
Hdac5	Hdac5
Hdac6	Hdac6
Hdac7	Hdac7
Hdac8	Hdac8
Hdac9	Hdac9
Hdc	Hdc
Hddc2	Hddc2
Hddc3	Hddc3
Hdgf	Hdgf
Hdgfl1	Hdgfl1
Hdgfrp2	Hdgfrp2
Hdgfrp3	Hdgfrp3
Hdhd1a	Hdhd1a
Hdhd2	Hdhd2
Hdhd3	Hdhd3
Hdlbp	Hdlbp
Hdx	Hdx
Heatr1	Heatr1
Heatr3	Heatr3
Heatr5a	Heatr5a
Heatr5b	Heatr5b
Heatr6	Heatr6
Heatr9	Heatr9
Hebp1	Hebp1
Hebp2	Hebp2
Heca	Heca
Hectd1	Hectd1
Hectd2	Hectd2
Hectd3	Hectd3
Hecw1	Hecw1
Hecw2	Hecw2
Heg1	Heg1
Helb	Helb
Hells	Hells
Helq	Helq
Helt	Helt
Helz	Helz
Helz2	Helz2
Hemgn	Hemgn
Hemk1	Hemk1
Hemt1	Hemt1
Henmt1	Henmt1
Hepacam	Hepacam
Hepacam2	Hepacam2
Heph	Heph
Hephl1	Hephl1
Herc1	Herc1
Herc2	Herc2
Herc3	Herc3
Herc4	Herc4
Herc6	Herc6
Herpud1	Herpud1
Herpud2	Herpud2
Hes1	Hes1
Hes2	Hes2
Hes3	Hes3
Hes5	Hes5
Hes6	Hes6
Hes7	Hes7
Hesx1	Hesx1
Hexa	Hexa
Hexb	Hexb
Hexdc	Hexdc
Hexim1	Hexim1
Hexim2	Hexim2
Hey1	Hey1
Hey2	Hey2
Heyl	Heyl
Hfe	Hfe
Hfe2	Hfe2
Hfm1	Hfm1
Hgd	Hgd
Hgf	Hgf
Hgfac	Hgfac
Hgh1	Hgh1
Hgs	Hgs
Hgsnat	Hgsnat
Hhat	Hhat
Hhatl	Hhatl
Hhex	Hhex
Hhip	Hhip
Hhipl1	Hhipl1
Hhipl2	Hhipl2
Hhla1	Hhla1
Hiat1	Hiat1
Hiatl1	Hiatl1
Hibadh	Hibadh
Hibch	Hibch
Hic1	Hic1
Hic2	Hic2
Hid1	Hid1
Hif1a	Hif1a
Hif1an	Hif1an
Hif3a	Hif3a
Higd1a	Higd1a
Higd1b	Higd1b
Higd1c	Higd1c
Higd2a	Higd2a
Hilpda	Hilpda
Hils1	Hils1
Hinfp	Hinfp
Hint1	Hint1
Hint2	Hint2
Hint3	Hint3
Hip1	Hip1
Hip1r	Hip1r
Hipk1	Hipk1
Hipk2	Hipk2
Hipk3	Hipk3
Hipk4	Hipk4
Hira	Hira
Hirip3	Hirip3
Hist1h1a	Hist1h1a
Hist1h1b	Hist1h1b
Hist1h1c	Hist1h1c
Hist1h1d	Hist1h1d
Hist1h1e	Hist1h1e
Hist1h1t	Hist1h1t
Hist1h2aa	Hist1h2aa
Hist1h2ab	Hist1h2ab
Hist1h2ac	Hist1h2ac
Hist1h2ad	Hist1h2ad
Hist1h2ae	Hist1h2ae
Hist1h2af	Hist1h2af
Hist1h2ag	Hist1h2ag
Hist1h2ah	Hist1h2ah
Hist1h2ai	Hist1h2ai
Hist1h2ak	Hist1h2ak
Hist1h2al	Hist1h2al
Hist1h2an	Hist1h2an
Hist1h2ao	Hist1h2ao
Hist1h2ap	Hist1h2ap
Hist1h2ba	Hist1h2ba
Hist1h2bb	Hist1h2bb
Hist1h2bc	Hist1h2bc
Hist1h2be	Hist1h2be
Hist1h2bf	Hist1h2bf
Hist1h2bg	Hist1h2bg
Hist1h2bh	Hist1h2bh
Hist1h2bj	Hist1h2bj
Hist1h2bk	Hist1h2bk
Hist1h2bl	Hist1h2bl
Hist1h2bm	Hist1h2bm
Hist1h2bn	Hist1h2bn
Hist1h2bp	Hist1h2bp
Hist1h2bq	Hist1h2bq
Hist1h2br	Hist1h2br
Hist1h3a	Hist1h3a
Hist1h3b	Hist1h3b
Hist1h3c	Hist1h3c
Hist1h3d	Hist1h3d
Hist1h3e	Hist1h3e
Hist1h3f	Hist1h3f
Hist1h3g	Hist1h3g
Hist1h3h	Hist1h3h
Hist1h3i	Hist1h3i
Hist1h4a	Hist1h4a
Hist1h4b	Hist1h4b
Hist1h4c	Hist1h4c
Hist1h4d	Hist1h4d
Hist1h4f	Hist1h4f
Hist1h4h	Hist1h4h
Hist1h4i	Hist1h4i
Hist1h4j	Hist1h4j
Hist1h4k	Hist1h4k
Hist1h4m	Hist1h4m
Hist1h4n	Hist1h4n
Hist2h2aa1	Hist2h2aa1
Hist2h2aa2	Hist2h2aa2
Hist2h2ab	Hist2h2ab
Hist2h2ac	Hist2h2ac
Hist2h2bb	Hist2h2bb
Hist2h2be	Hist2h2be
Hist2h3b	Hist2h3b
Hist2h3c1	Hist2h3c1
Hist2h3c2	Hist2h3c2
Hist2h4	Hist2h4
Hist3h2a	Hist3h2a
Hist3h2ba	Hist3h2ba
Hist3h2bb-ps	Hist3h2bb-ps
Hist4h4	Hist4h4
Hivep1	Hivep1
Hivep2	Hivep2
Hivep3	Hivep3
Hjurp	Hjurp
Hk1	Hk1
Hk2	Hk2
Hk3	Hk3
Hkdc1	Hkdc1
Hlcs	Hlcs
Hlf	Hlf
Hltf	Hltf
Hlx	Hlx
Hmbox1	Hmbox1
Hmbs	Hmbs
Hmces	Hmces
Hmcn1	Hmcn1
Hmcn2	Hmcn2
Hmg20a	Hmg20a
Hmg20b	Hmg20b
Hmga1	Hmga1
Hmga1-rs1	Hmga1-rs1
Hmga2	Hmga2
Hmgb1	Hmgb1
Hmgb1-ps1	Hmgb1-ps1
Hmgb1-ps2	Hmgb1-ps2
Hmgb1-ps3	Hmgb1-ps3
Hmgb1-ps4	Hmgb1-ps4
Hmgb1-ps5	Hmgb1-ps5
Hmgb1-ps6	Hmgb1-ps6
Hmgb1-ps7	Hmgb1-ps7
Hmgb1-ps8	Hmgb1-ps8
Hmgb1-ps9	Hmgb1-ps9
Hmgb1-rs16	Hmgb1-rs16
Hmgb1-rs18	Hmgb1-rs18
Hmgb1l	Hmgb1l
Hmgb2	Hmgb2
Hmgb3	Hmgb3
Hmgb3-ps	Hmgb3-ps
Hmgb4	Hmgb4
Hmgcl	Hmgcl
Hmgcll1	Hmgcll1
Hmgcr	Hmgcr
Hmgcs1	Hmgcs1
Hmgcs2	Hmgcs2
Hmgn1	Hmgn1
Hmgn2	Hmgn2
Hmgn2-ps1	Hmgn2-ps1
Hmgn2l6	Hmgn2l6
Hmgn3	Hmgn3
Hmgn5	Hmgn5
Hmgxb3	Hmgxb3
Hmgxb4	Hmgxb4
Hmha1	Hmha1
Hmmr	Hmmr
Hmox1	Hmox1
Hmox2	Hmox2
Hmx1	Hmx1
Hmx2	Hmx2
Hmx3	Hmx3
Hn1	Hn1
Hn1l	Hn1l
Hnf1a	Hnf1a
Hnf1b	Hnf1b
Hnf4a	Hnf4a
Hnf4g	Hnf4g
Hnmt	Hnmt
Hnrnpa0	Hnrnpa0
Hnrnpa1	Hnrnpa1
Hnrnpa1l2-ps	Hnrnpa1l2-ps
Hnrnpa2b1	Hnrnpa2b1
Hnrnpa3	Hnrnpa3
Hnrnpab	Hnrnpab
Hnrnpc	Hnrnpc
Hnrnpd	Hnrnpd
Hnrnpdl	Hnrnpdl
Hnrnpf	Hnrnpf
Hnrnph1	Hnrnph1
Hnrnph2	Hnrnph2
Hnrnph3	Hnrnph3
Hnrnpk	Hnrnpk
Hnrnpl	Hnrnpl
Hnrnpll	Hnrnpll
Hnrnpm	Hnrnpm
Hnrnpr	Hnrnpr
Hnrnpu	Hnrnpu
Hnrnpul1	Hnrnpul1
Hnrnpul2	Hnrnpul2
Hoga1	Hoga1
Homer1	Homer1
Homer2	Homer2
Homer3	Homer3
Homez	Homez
Hook1	Hook1
Hook2	Hook2
Hook3	Hook3
Hopx	Hopx
Hormad1	Hormad1
Hormad2	Hormad2
Hoxa1	Hoxa1
Hoxa10	Hoxa10
Hoxa11	Hoxa11
Hoxa13	Hoxa13
Hoxa2	Hoxa2
Hoxa3	Hoxa3
Hoxa4	Hoxa4
Hoxa5	Hoxa5
Hoxa6	Hoxa6
Hoxa7	Hoxa7
Hoxa9	Hoxa9
Hoxb1	Hoxb1
Hoxb13	Hoxb13
Hoxb2	Hoxb2
Hoxb3	Hoxb3
Hoxb4	Hoxb4
Hoxb5	Hoxb5
Hoxb6	Hoxb6
Hoxb7	Hoxb7
Hoxb8	Hoxb8
Hoxb9	Hoxb9
Hoxc10	Hoxc10
Hoxc11	Hoxc11
Hoxc12	Hoxc12
Hoxc13	Hoxc13
Hoxc4	Hoxc4
Hoxc5	Hoxc5
Hoxc6	Hoxc6
Hoxc8	Hoxc8
Hoxc9	Hoxc9
Hoxd1	Hoxd1
Hoxd10	Hoxd10
Hoxd11	Hoxd11
Hoxd12	Hoxd12
Hoxd13	Hoxd13
Hoxd3	Hoxd3
Hoxd4	Hoxd4
Hoxd8	Hoxd8
Hoxd9	Hoxd9
Hp	Hp
Hp1bp3	Hp1bp3
Hpca	Hpca
Hpcal1	Hpcal1
Hpcal4	Hpcal4
Hpd	Hpd
Hpdl	Hpdl
Hpgd	Hpgd
Hpgds	Hpgds
Hpn	Hpn
Hprt	Hprt
Hps1	Hps1
Hps3	Hps3
Hps4	Hps4
Hps5	Hps5
Hps6	Hps6
Hpse	Hpse
Hpse2	Hpse2
Hpx	Hpx
Hr	Hr
Hras	Hras
Hrasls	Hrasls
Hrasls5	Hrasls5
Hrc	Hrc
Hrct1	Hrct1
Hrg	Hrg
Hrh1	Hrh1
Hrh2	Hrh2
Hrh3	Hrh3
Hrh4	Hrh4
Hrk	Hrk
Hrnr	Hrnr
Hrsp12	Hrsp12
Hs1bp3	Hs1bp3
Hs2st1	Hs2st1
Hs3st1	Hs3st1
Hs3st2	Hs3st2
Hs3st3a1	Hs3st3a1
Hs3st3b1	Hs3st3b1
Hs3st4	Hs3st4
Hs3st5	Hs3st5
Hs3st6	Hs3st6
Hs6st1	Hs6st1
Hs6st2	Hs6st2
Hs6st3	Hs6st3
Hsbp1	Hsbp1
Hsbp1l1	Hsbp1l1
Hscb	Hscb
Hsd11b1	Hsd11b1
Hsd11b2	Hsd11b2
Hsd17b1	Hsd17b1
Hsd17b10	Hsd17b10
Hsd17b11	Hsd17b11
Hsd17b12	Hsd17b12
Hsd17b13	Hsd17b13
Hsd17b14	Hsd17b14
Hsd17b2	Hsd17b2
Hsd17b3	Hsd17b3
Hsd17b4	Hsd17b4
Hsd17b6	Hsd17b6
Hsd17b7	Hsd17b7
Hsd3b1	Hsd3b1
Hsd3b2	Hsd3b2
Hsd3b3	Hsd3b3
Hsd3b4	Hsd3b4
Hsd3b5	Hsd3b5
Hsd3b6	Hsd3b6
Hsd3b7	Hsd3b7
Hsdl1	Hsdl1
Hsdl2	Hsdl2
Hsf1	Hsf1
Hsf2	Hsf2
Hsf2bp	Hsf2bp
Hsf3	Hsf3
Hsf4	Hsf4
Hsf5	Hsf5
Hsfy2	Hsfy2
Hsh2d	Hsh2d
Hsp90aa1	Hsp90aa1
Hsp90ab1	Hsp90ab1
Hsp90b1	Hsp90b1
Hspa12a	Hspa12a
Hspa12b	Hspa12b
Hspa13	Hspa13
Hspa14	Hspa14
Hspa1a	Hspa1a
Hspa1b	Hspa1b
Hspa1l	Hspa1l
Hspa2	Hspa2
Hspa4	Hspa4
Hspa4l	Hspa4l
Hspa5	Hspa5
Hspa8	Hspa8
Hspa9	Hspa9
Hspa9-ps1	Hspa9-ps1
Hspb1	Hspb1
Hspb11	Hspb11
Hspb2	Hspb2
Hspb3	Hspb3
Hspb6	Hspb6
Hspb7	Hspb7
Hspb8	Hspb8
Hspb9	Hspb9
Hspbap1	Hspbap1
Hspbp1	Hspbp1
Hspd1	Hspd1
Hspd1-ps3	Hspd1-ps3
Hspd1-ps4	Hspd1-ps4
Hspe1	Hspe1
Hspe1-ps2	Hspe1-ps2
Hspe1-ps3	Hspe1-ps3
Hspe1-ps4	Hspe1-ps4
Hspe1-ps5	Hspe1-ps5
Hspe1-ps6	Hspe1-ps6
Hspg2	Hspg2
Hsph1	Hsph1
Htatip2	Htatip2
Htatsf1	Htatsf1
Htr1a	Htr1a
Htr1b	Htr1b
Htr1d	Htr1d
Htr1f	Htr1f
Htr2a	Htr2a
Htr2b	Htr2b
Htr2c	Htr2c
Htr3a	Htr3a
Htr3b	Htr3b
Htr4	Htr4
Htr5a	Htr5a
Htr5b	Htr5b
Htr6	Htr6
Htr7	Htr7
Htra1	Htra1
Htra2	Htra2
Htra3	Htra3
Htra4	Htra4
Htt	Htt
Hunk	Hunk
Hus1	Hus1
Hus1b	Hus1b
Huwe1	Huwe1
Hvcn1	Hvcn1
Hyal1	Hyal1
Hyal2	Hyal2
Hyal3	Hyal3
Hyal4	Hyal4
Hyal5	Hyal5
Hyal6	Hyal6
Hydin	Hydin
Hyi	Hyi
Hykk	Hykk
Hyls1	Hyls1
Hyou1	Hyou1
Hypk	Hypk
Hypm	Hypm
I0C0044D17Rik	I0C0044D17Rik
I830077J02Rik	I830077J02Rik
I830127L07Rik	I830127L07Rik
Iah1	Iah1
Iapp	Iapp
Iars	Iars
Iars2	Iars2
Iba57	Iba57
Ibsp	Ibsp
Ibtk	Ibtk
Ica1	Ica1
Ica1l	Ica1l
Icam1	Icam1
Icam2	Icam2
Icam4	Icam4
Icam5	Icam5
Ice1	Ice1
Ice2	Ice2
Ick	Ick
Icmt	Icmt
Icos	Icos
Icosl	Icosl
Ict1	Ict1
Id1	Id1
Id2	Id2
Id3	Id3
Id4	Id4
Ide	Ide
Idh1	Idh1
Idh2	Idh2
Idh3a	Idh3a
Idh3b	Idh3b
Idh3g	Idh3g
Idi1	Idi1
Idi2	Idi2
Idnk	Idnk
Ido1	Ido1
Ido2	Ido2
Ids	Ids
Idua	Idua
Ier2	Ier2
Ier3	Ier3
Ier3ip1	Ier3ip1
Ier5	Ier5
Ier5l	Ier5l
Iffo1	Iffo1
Iffo2	Iffo2
Ifi202b	Ifi202b
Ifi203	Ifi203
Ifi204	Ifi204
Ifi205	Ifi205
Ifi27	Ifi27
Ifi27l2a	Ifi27l2a
Ifi27l2b	Ifi27l2b
Ifi30	Ifi30
Ifi35	Ifi35
Ifi44	Ifi44
Ifi44l	Ifi44l
Ifi47	Ifi47
Ifih1	Ifih1
Ifit1	Ifit1
Ifit2	Ifit2
Ifit3	Ifit3
Ifit3b	Ifit3b
Ifitm1	Ifitm1
Ifitm10	Ifitm10
Ifitm2	Ifitm2
Ifitm3	Ifitm3
Ifitm5	Ifitm5
Ifitm6	Ifitm6
Ifitm7	Ifitm7
Ifna1	Ifna1
Ifna11	Ifna11
Ifna12	Ifna12
Ifna13	Ifna13
Ifna14	Ifna14
Ifna15	Ifna15
Ifna16	Ifna16
Ifna2	Ifna2
Ifna4	Ifna4
Ifna5	Ifna5
Ifna6	Ifna6
Ifna7	Ifna7
Ifna9	Ifna9
Ifnab	Ifnab
Ifnar1	Ifnar1
Ifnar2	Ifnar2
Ifnb1	Ifnb1
Ifne	Ifne
Ifng	Ifng
Ifngr1	Ifngr1
Ifngr2	Ifngr2
Ifnk	Ifnk
Ifnl2	Ifnl2
Ifnl3	Ifnl3
Ifnlr1	Ifnlr1
Ifnz	Ifnz
Ifrd1	Ifrd1
Ifrd2	Ifrd2
Ift122	Ift122
Ift140	Ift140
Ift172	Ift172
Ift20	Ift20
Ift22	Ift22
Ift27	Ift27
Ift43	Ift43
Ift46	Ift46
Ift52	Ift52
Ift57	Ift57
Ift74	Ift74
Ift80	Ift80
Ift81	Ift81
Ift88	Ift88
Igbp1	Igbp1
Igbp1b	Igbp1b
Igdcc3	Igdcc3
Igdcc4	Igdcc4
Igf1	Igf1
Igf1r	Igf1r
Igf2	Igf2
Igf2bp1	Igf2bp1
Igf2bp2	Igf2bp2
Igf2bp3	Igf2bp3
Igf2r	Igf2r
Igfals	Igfals
Igfbp1	Igfbp1
Igfbp2	Igfbp2
Igfbp3	Igfbp3
Igfbp4	Igfbp4
Igfbp5	Igfbp5
Igfbp6	Igfbp6
Igfbp7	Igfbp7
Igfbpl1	Igfbpl1
Igfl3	Igfl3
Igflr1	Igflr1
Igfn1	Igfn1
Ighmbp2	Ighmbp2
Igll1	Igll1
Iglon5	Iglon5
Igsf1	Igsf1
Igsf10	Igsf10
Igsf11	Igsf11
Igsf21	Igsf21
Igsf23	Igsf23
Igsf3	Igsf3
Igsf5	Igsf5
Igsf6	Igsf6
Igsf8	Igsf8
Igsf9	Igsf9
Igsf9b	Igsf9b
Igtp	Igtp
Ihh	Ihh
Iigp1	Iigp1
Ik	Ik
Ikbip	Ikbip
Ikbkap	Ikbkap
Ikbkb	Ikbkb
Ikbke	Ikbke
Ikbkg	Ikbkg
Ikzf1	Ikzf1
Ikzf2	Ikzf2
Ikzf3	Ikzf3
Ikzf4	Ikzf4
Ikzf5	Ikzf5
Il10	Il10
Il10ra	Il10ra
Il10rb	Il10rb
Il11	Il11
Il11ra1	Il11ra1
Il11ra2	Il11ra2
Il12a	Il12a
Il12b	Il12b
Il12rb1	Il12rb1
Il12rb2	Il12rb2
Il13	Il13
Il13ra1	Il13ra1
Il13ra2	Il13ra2
Il15	Il15
Il15ra	Il15ra
Il16	Il16
Il17a	Il17a
Il17b	Il17b
Il17c	Il17c
Il17d	Il17d
Il17f	Il17f
Il17ra	Il17ra
Il17rb	Il17rb
